frame,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms
77,6.8478,6.5840,0.0299,0.1903,6.9065
78,6.9481,6.5563,0.0274,0.2005,6.8869
79,6.9297,6.5904,0.0283,0.1934,6.9155
80,6.9682,7.8041,0.0461,0.1318,8.1640
81,8.3115,5.3983,0.0476,0.1669,5.7390
82,5.8018,6.5490,0.0290,0.1665,6.8675
83,6.9135,6.4759,0.0278,0.2304,6.8533
84,6.9014,6.4983,0.0244,0.2003,6.8249
85,6.8687,6.5738,0.0302,0.2053,6.9219
86,7.1460,6.3906,0.0264,0.2041,6.7375
87,6.7790,6.5791,0.0230,0.2056,6.9098
88,6.9514,6.5514,0.0264,0.1835,6.8656
89,6.9109,6.7227,0.0283,0.2391,7.0917
90,7.1383,6.4976,0.0323,0.2882,6.9273
91,7.0002,6.5574,0.0393,0.1173,6.8529
92,6.9308,6.4788,0.0380,0.2086,6.8447
93,6.9887,6.4200,0.0317,0.2294,6.7886
94,6.8435,6.5888,0.0287,0.1268,6.8634
95,6.9138,6.5495,0.0302,0.2248,6.9172
96,6.9573,6.3943,0.0234,0.1991,6.7182
97,6.7581,6.5812,0.0251,0.2051,6.9191
98,6.9981,6.5141,0.0243,0.1945,6.8389
99,6.8779,6.6416,0.0269,0.2229,7.0155
100,7.0623,6.4532,0.0229,0.2081,6.7779
101,6.8200,6.6424,0.0371,0.1816,6.9891
102,7.2489,6.3009,0.0314,0.1572,6.6169
103,6.6732,6.6730,0.0567,0.0937,6.9317
104,6.9819,6.5944,0.0275,0.1809,6.8985
105,7.0069,6.5034,0.0255,0.1823,6.8144
106,6.8560,6.5677,0.0254,0.2219,6.9194
107,6.9652,6.5460,0.0239,0.1977,6.8700
108,6.9133,6.5491,0.0269,0.1780,6.8535
109,6.8954,6.5633,0.0283,0.1453,6.8407
110,6.8853,6.6728,0.0260,0.2238,7.0289
111,7.0732,6.5118,0.0213,0.2049,6.8441
112,6.8821,6.5981,0.0221,0.2072,6.9194
113,6.9597,6.5611,0.0259,0.2015,6.8907
114,6.9321,6.5764,0.0225,0.2097,6.9034
115,6.9428,6.5842,0.0232,0.2004,6.9083
116,6.9493,6.5769,0.0243,0.2013,6.8990
117,6.9421,6.7628,0.0281,0.2161,7.1112
118,7.1581,6.3532,0.0274,0.2110,6.6901
119,6.7350,6.6453,0.0280,0.1562,6.9407
120,6.9901,6.4849,0.0273,0.2239,6.8275
121,7.0864,6.6472,0.0312,0.0960,6.9002
122,6.9762,6.7600,0.0532,0.1304,7.1340
123,7.2255,8.4304,0.0461,0.1202,8.7531
124,8.8349,4.4336,0.0347,0.2142,4.7927
125,4.8508,6.1628,0.0277,0.2093,6.4972
126,6.6110,6.5182,0.0225,0.2166,6.8429
127,6.8777,6.5502,0.0182,0.2233,6.8671
128,6.8962,6.7296,0.0328,0.2070,7.0799
129,7.1585,6.4088,0.0254,0.2631,6.7944
130,6.8355,6.4917,0.0207,0.2728,6.8679
131,6.9095,6.5422,0.0214,0.2220,6.8693
132,6.9072,6.5777,0.0199,0.2242,6.8982
133,6.9316,6.6214,0.0277,0.2173,6.9637
134,7.0074,6.5148,0.0254,0.2305,6.8659
135,6.9069,6.7655,0.0360,0.2005,7.1158
136,7.1827,6.4972,0.0423,0.2043,6.8641
137,6.9377,6.5691,0.0435,0.1244,6.8809
138,7.0628,6.3991,0.0384,0.1825,6.7423
139,6.9307,6.4040,0.0389,0.2119,6.7741
140,6.8477,6.3651,0.0252,0.2176,6.7042
141,6.7560,6.5837,0.0305,0.2606,6.9732
142,7.0512,6.4714,0.0279,0.2074,6.8097
143,6.8643,6.5474,0.0386,0.1753,6.8931
144,6.9675,6.4649,0.0375,0.1770,6.8037
145,6.9818,6.4845,0.0365,0.1711,6.8248
146,6.8879,6.4893,0.0318,0.1922,6.8273
147,6.9192,6.5273,0.0276,0.1999,6.8636
148,6.9114,6.6538,0.0317,0.2240,7.0088
149,7.0658,6.4818,0.0295,0.1366,6.7570
150,6.8168,6.6526,0.0340,0.1195,6.9584
151,7.0033,6.7576,0.0430,0.1174,7.1027
152,7.1851,6.3306,0.0382,0.1658,6.6702
153,6.7440,6.5175,0.0359,0.2014,6.8911
154,6.9575,6.5007,0.0316,0.1821,6.8409
155,6.8928,6.5452,0.0354,0.1733,6.8968
156,6.9777,6.4756,0.0306,0.1850,6.8126
157,6.8691,6.7157,0.0409,0.2227,7.1343
158,7.2139,6.2647,0.0401,0.1686,6.6052
159,6.6725,6.5605,0.0325,0.1867,6.9027
160,6.9637,6.6976,0.0383,0.1780,7.0413
161,7.1594,6.3560,0.0346,0.2000,6.7141
162,6.8721,6.4319,0.0316,0.1922,6.7778
163,6.9466,6.4971,0.0397,0.1523,6.8218
164,6.8852,6.7495,0.0365,0.2344,7.1447
165,7.2088,6.4313,0.0385,0.1907,6.7831
166,6.9415,6.4594,0.0370,0.2218,6.8455
167,6.9167,7.6010,0.0766,0.1286,8.0121
168,8.1992,5.6371,0.0405,0.1833,5.9858
169,6.0528,5.9418,0.0365,0.1909,6.2910
170,6.5011,6.5390,0.0506,0.1318,6.8840
171,6.9764,6.2616,0.0391,0.1559,6.6174
172,6.6985,6.5069,0.0366,0.1620,6.8397
173,6.8865,6.5171,0.0270,0.2230,6.8720
174,6.9131,6.6283,0.0285,0.1962,6.9534
175,7.0379,6.4380,0.0230,0.2354,6.7812
176,6.8164,7.2903,0.0266,0.1611,7.5744
177,7.6212,6.3254,0.4966,0.0955,7.1576
178,7.3554,5.8439,0.0251,0.2156,6.1892
179,6.2359,6.5648,0.0226,0.1581,6.8412
180,6.8813,7.4471,0.0722,0.2004,7.9100
181,7.9979,5.9338,0.0372,0.2547,6.3587
182,6.4661,6.7815,0.0447,0.1105,7.1186
183,7.1914,5.8714,0.0300,0.1467,6.1792
184,6.2561,6.7739,0.0379,0.1343,7.0855
185,7.2887,6.1365,0.0332,0.1035,6.4258
186,6.4781,6.7010,0.0422,0.1184,6.9975
187,7.0765,6.2494,0.0280,0.2583,6.6501
188,6.6948,6.5360,0.0252,0.2217,6.8867
189,6.9404,6.6967,0.0387,0.1315,6.9918
190,7.0408,6.4912,0.0222,0.1551,6.7590
191,6.7985,6.8660,0.0570,0.0828,7.1046
192,7.1500,6.9393,0.0258,0.1583,7.2475
193,7.2939,6.2202,0.0303,0.0830,6.4401
194,6.4852,6.5371,0.0236,0.1893,6.8433
195,6.8823,6.9644,0.0279,0.1241,7.2258
196,7.2760,6.3347,0.0745,0.3840,6.9358
197,7.0070,6.2467,0.0674,0.0899,6.5241
198,6.5742,6.5447,0.0329,0.1822,6.8787
199,6.9222,6.5663,0.0228,0.2221,6.8935
200,6.9317,6.6454,0.0390,0.2132,7.0337
201,7.1251,6.2584,0.0251,0.2008,6.5931
202,6.6366,6.5722,0.0197,0.2450,6.9270
203,6.9618,6.5428,0.0218,0.1968,6.8635
204,6.9228,7.0047,0.0327,0.1807,7.3450
205,7.5086,6.2230,0.0277,0.0978,6.4545
206,6.4924,6.5700,0.0263,0.1149,6.8484
207,6.8910,14.7675,0.0412,0.3215,15.2686
208,15.3767,5.1886,0.0255,0.1498,5.4800
209,5.5279,7.1404,0.0379,0.0972,7.4183
210,7.4854,6.1530,0.0282,0.1073,6.3908
211,6.4311,6.5766,0.0230,0.2123,6.9209
212,7.0501,6.5356,0.0324,0.1808,6.8463
213,6.9021,6.7055,0.0380,0.1108,6.9771
214,7.0432,6.2642,0.0375,0.2956,6.7429
215,6.8071,6.7663,0.0321,0.1797,7.1018
216,7.1619,6.3293,0.0324,0.2596,6.7500
217,6.7972,6.3275,0.0474,0.2032,6.6883
218,6.8455,6.6134,0.0295,0.1745,6.9284
219,6.9975,6.4890,0.0670,0.0772,6.7314
220,6.7699,6.5343,0.0258,0.0946,6.7679
221,6.8136,6.9050,0.0261,0.1629,7.1941
222,7.2367,6.4573,0.0268,0.2059,6.8504
223,6.8960,6.6290,0.0258,0.0789,6.8318
224,6.8756,6.9319,0.0565,0.0797,7.1713
225,7.2136,6.4893,0.0283,0.0918,6.7422
226,6.7878,6.5124,0.0309,0.1181,6.7824
227,6.8230,6.6751,0.0234,0.1941,6.9827
228,7.0266,6.7826,0.0459,0.1686,7.1402
229,7.2298,6.1463,0.0401,0.1640,6.4854
230,6.5591,6.4856,0.0305,0.2201,6.8411
231,6.8878,6.5334,0.0263,0.1911,6.8608
232,6.9049,6.5625,0.0223,0.2032,6.8863
233,6.9261,6.6827,0.0416,0.1744,7.0035
234,7.0491,6.7081,0.0351,0.1497,7.0122
235,7.1232,6.3170,0.0223,0.1330,6.5695
236,6.6575,6.7863,0.0228,0.1925,7.0955
237,7.1368,6.4918,0.0384,0.2193,6.8386
238,6.8807,6.6255,0.0236,0.1327,6.8821
239,6.9214,6.6289,0.0232,0.1656,6.9000
240,6.9381,7.0221,0.0508,0.1563,7.3138
241,7.3573,6.4739,0.0256,0.0687,6.7132
242,6.7575,6.9053,0.0366,0.0956,7.2289
243,7.3043,6.0890,0.0377,0.3025,6.5556
244,6.7109,6.5123,0.0289,0.2127,6.8721
245,6.9198,6.2450,0.0257,0.1306,6.5141
246,6.5553,7.2247,0.0300,0.1250,7.4861
247,7.5297,6.4767,0.0398,0.0996,6.7209
248,6.7814,6.4506,0.0231,0.2086,6.8053
249,6.9216,6.4439,0.0348,0.2351,6.8493
250,6.9261,6.3539,0.0221,0.2015,6.6869
251,6.7316,6.6691,0.0334,0.2233,7.0374
252,7.0889,8.4081,0.0598,0.1735,8.8740
253,8.9715,4.4424,0.0328,0.2092,4.8116
254,4.8709,6.3865,0.0346,0.1551,6.6858
255,6.7820,6.6396,0.0473,0.1672,6.9748
256,7.0355,6.4094,0.0216,0.2655,6.8097
257,6.8909,6.6598,0.0361,0.2399,7.0893
258,7.1579,6.7384,0.0311,0.1022,6.9965
259,7.0515,6.0226,0.0236,0.1769,6.3255
260,6.4207,6.5782,0.0311,0.2103,6.9238
261,6.9761,6.6689,0.0411,0.1838,7.0038
262,7.0958,6.4870,0.0309,0.2244,6.8514
263,6.8953,6.6297,0.0274,0.1291,6.9108
264,6.9501,6.5930,0.0306,0.2098,6.9320
265,7.0222,6.5585,0.0281,0.1885,6.9086
266,6.9544,6.5187,0.0396,0.2395,6.9529
267,6.9908,6.2988,0.0223,0.2229,6.6517
268,6.7256,7.0367,0.0524,0.1524,7.3465
269,7.3946,6.4818,0.0300,0.2129,6.8626
270,6.9124,6.3937,0.0306,0.0721,6.6578
271,6.7043,6.7065,0.0581,0.0717,6.9374
272,6.9792,6.3092,0.0340,0.1769,6.6426
273,6.7606,6.6764,0.0261,0.2019,7.0218
274,7.0741,6.6672,0.0242,0.1343,6.9383
275,6.9882,6.5662,0.0243,0.4792,7.1787
276,7.2919,6.8720,0.0331,0.1953,7.2228
277,7.3414,6.0305,0.0291,0.0875,6.2929
278,6.3326,6.8465,0.0288,0.2310,7.2111
279,7.2529,6.2743,0.0219,0.0692,6.4609
280,6.5031,7.0893,0.0283,0.1763,7.3956
281,7.4418,6.1326,0.0282,0.0683,6.3920
282,6.4322,6.7338,0.0236,0.3485,7.2022
283,7.2919,6.3711,0.0251,0.1095,6.6171
284,6.6626,6.8561,0.0275,0.0837,7.0779
285,7.1180,6.5181,0.0249,0.1564,6.8178
286,6.8586,6.6552,0.0366,0.2671,7.0832
287,7.1940,5.8587,0.0283,0.1923,6.1936
288,6.2393,6.5383,0.0336,0.1988,6.8668
289,7.0852,7.2843,0.0297,0.2014,7.6325
290,7.6827,5.8224,0.0254,0.1618,6.0987
291,6.1485,6.7540,0.0268,0.1853,7.0742
292,7.1227,6.5748,0.0256,0.2456,6.9383
293,7.0269,6.5743,0.0291,0.1168,6.8948
294,6.9503,6.1825,0.0296,0.1917,6.5136
295,6.5840,7.8455,0.0490,0.4105,8.4830
296,8.5599,4.9636,0.0303,0.1901,5.2878
297,5.3356,6.4911,0.0289,0.2109,6.8333
298,6.8774,7.0679,0.0255,0.1866,7.3729
299,7.4165,6.3902,0.0256,0.1080,6.6222
300,6.6613,6.7875,0.0278,0.2106,7.1264
301,7.1854,6.7821,0.0338,0.2509,7.1751
302,7.2866,6.0673,0.0261,0.1994,6.4205
303,6.4753,6.7198,0.0621,0.0893,6.9641
304,7.0709,6.4126,0.0231,0.1781,6.7121
305,6.7544,6.7711,0.0295,0.0854,7.0097
306,7.0885,6.5668,0.0275,0.0796,6.7761
307,6.8411,6.6978,0.0374,0.1427,6.9805
308,7.0292,7.2299,0.0340,0.2014,7.5713
309,7.6212,7.1472,0.0272,0.2002,7.4948
310,7.5417,5.3010,0.0687,0.1045,5.6119
311,5.6683,6.5360,0.0295,0.1391,6.8118
312,6.8711,6.5606,0.0500,0.1244,6.8537
313,6.9028,6.6059,0.0293,0.1740,6.9032
314,6.9452,6.3853,0.0332,0.1151,6.6772
315,6.7255,6.6603,0.0252,0.2424,7.0308
316,7.0784,6.5783,0.0344,0.1354,6.8694
317,6.9265,6.5635,0.0235,0.2244,6.9185
318,6.9621,6.7261,0.0315,0.2234,7.0766
319,7.1239,6.3365,0.0212,0.1936,6.6551
320,6.7064,7.0203,0.0315,0.1824,7.3471
321,7.4012,6.6891,0.0263,0.1568,6.9970
322,7.0426,6.2283,0.0279,0.0784,6.4563
323,6.4954,6.8408,0.0265,0.0873,7.0450
324,7.0875,6.4309,0.0244,0.1845,6.7674
325,6.8064,7.1104,0.0304,0.0866,7.3211
326,7.3686,6.4310,0.0275,0.0813,6.6281
327,6.6988,6.5462,0.0307,0.1657,6.8411
328,6.8822,6.6597,0.0243,0.0831,6.8511
329,6.8917,6.6136,0.0270,0.1339,6.9003
330,6.9407,6.9285,0.0394,0.3117,7.4121
331,7.5271,6.2712,0.0280,0.1202,6.5177
332,6.5677,6.3834,0.0859,0.1961,6.7574
333,6.8399,6.8362,0.0247,0.1587,7.1340
334,7.1795,6.6091,0.0307,0.1187,6.8601
335,6.9127,6.3873,0.0301,0.0977,6.6151
336,6.6627,6.6830,0.0466,0.0921,6.9491
337,7.0171,14.8534,0.0429,0.2456,15.3027
338,15.3744,4.8225,0.0289,0.1874,5.1564
339,5.2029,6.6420,0.0241,0.1779,6.9374
340,6.9759,6.4666,0.0275,0.1811,6.7804
341,6.8216,6.6460,0.0259,0.1992,6.9693
342,7.0087,6.5552,0.0258,0.2710,6.9477
343,6.9886,6.5001,0.0209,0.2159,6.8442
344,6.9054,6.5268,0.0329,0.1934,6.8594
345,6.9193,6.5575,0.0258,0.2013,6.8877
346,6.9337,6.5722,0.0259,0.2161,6.9161
347,6.9571,6.9982,0.0281,0.2043,7.3270
348,7.3758,6.4130,0.0257,0.1138,6.6854
349,6.7263,6.8115,0.0272,0.1320,7.0730
350,7.1154,6.4044,0.0271,0.0862,6.6539
351,6.6946,6.6364,0.0287,0.1035,6.8797
352,6.9206,6.7606,0.0250,0.0837,6.9907
353,7.0303,6.9459,0.0549,0.0835,7.2443
354,7.2868,6.4206,0.0249,0.0754,6.6144
355,6.6851,6.4990,0.0225,0.1253,6.7365
356,6.7746,7.3709,0.0279,0.1833,7.6783
357,7.7191,5.9829,0.0252,0.2008,6.3418
358,6.3807,6.4768,0.1020,0.4000,7.1417
359,7.2530,6.9872,0.0338,0.1756,7.3609
360,7.4037,5.8036,0.0315,0.2988,6.2548
361,6.2966,6.4070,0.0252,0.2139,6.7450
362,6.8501,6.3608,0.0549,0.0942,6.6300
363,6.7599,6.7140,0.0277,0.2831,7.1237
364,7.1896,6.5669,0.0264,0.3230,7.0189
365,7.0613,6.3275,0.0257,0.2238,6.6728
366,6.7130,6.3540,0.0706,0.2163,6.7408
367,6.7890,6.4034,0.0313,0.1516,6.7037
368,6.7549,6.8248,0.0275,0.1566,7.1168
369,7.1563,6.5124,0.0250,0.2068,6.8442
370,6.9066,6.6275,0.0248,0.1597,6.9119
371,6.9577,6.6993,0.0279,0.1374,6.9779
372,7.0224,6.5816,0.0227,0.2052,6.9031
373,6.9842,7.0977,0.0426,0.2666,7.5439
374,7.6275,6.1277,0.0353,0.1318,6.4998
375,6.5822,6.2220,0.0253,0.2988,6.6590
376,6.7402,6.2492,0.0239,0.2422,6.6268
377,6.7957,6.6325,0.0337,0.1066,6.8973
378,6.9591,6.5685,0.0375,0.1346,6.9180
379,6.9756,8.3669,0.0928,0.3053,9.1570
380,9.2528,3.8609,0.0288,0.1769,4.2886
381,4.3389,6.5741,0.0232,0.2260,6.9814
382,7.0257,6.5891,0.0408,0.2197,6.9996
383,7.0429,6.3786,0.0356,0.1580,6.7234
384,6.7658,6.8585,0.0233,0.1821,7.2037
385,7.2421,6.6688,0.0265,0.0862,6.9522
386,7.0084,6.3040,0.0258,0.1617,6.6530
387,6.6942,6.9006,0.0438,0.1219,7.2878
388,7.3865,6.0269,0.0340,0.1486,6.3890
389,6.5732,6.5404,0.0346,0.2097,6.9576
390,7.0305,6.3234,0.0382,0.1480,6.7022
391,6.7475,6.5344,0.0287,0.1542,6.8796
392,6.9225,6.3619,0.0287,0.2445,6.7991
393,6.8555,6.5747,0.0218,0.2192,6.9870
394,7.0257,6.7063,0.0272,0.1719,7.0946
395,7.1532,6.5774,0.0250,0.0795,6.8388
396,6.8830,6.5538,0.0278,0.0891,6.8735
397,6.9412,6.8611,0.0256,0.0816,7.1177
398,7.1573,6.2236,0.0285,0.1127,6.6088
399,6.6568,6.6402,0.0257,0.0758,6.9412
400,6.9932,6.4990,0.0247,0.0952,6.7905
401,6.8301,6.9593,0.0233,0.0789,7.2387
402,7.3388,6.3111,0.0339,0.6362,7.1572
403,7.2714,6.4405,0.0316,0.1898,6.8335
404,6.8847,6.1331,0.0259,0.0826,6.4079
405,6.4817,6.5059,0.0840,0.1796,6.9246
406,6.9666,6.5097,0.0591,0.1454,6.8818
407,6.9200,6.6774,0.0277,0.1675,7.0551
408,7.1020,6.4708,0.0251,0.1785,6.8587
409,6.8975,6.9147,0.0335,0.1250,7.2579
410,7.3131,6.2078,0.0414,0.1637,6.5706
411,6.6267,6.3653,0.0308,0.1303,6.7235
412,6.8032,6.5214,0.0223,0.1248,6.8190
413,6.8594,6.8733,0.0256,0.1852,7.2490
414,7.2944,6.4394,0.0273,0.1632,6.7956
415,6.8368,6.2471,0.0884,0.0970,6.6347
416,6.6725,6.5402,0.0455,0.1343,7.0341
417,7.1173,6.5961,0.0696,0.0939,6.9574
418,7.0080,6.5031,0.0309,0.1903,6.9214
419,6.9756,6.3383,0.0315,0.2418,6.8120
420,6.9444,6.2718,0.0401,0.1997,6.6796
421,6.7406,6.5275,0.0290,0.1820,6.8559
422,6.9083,6.5389,0.0255,0.2157,6.8952
423,6.9540,6.5181,0.0286,0.2195,6.8874
424,6.9396,8.1570,0.0677,0.2833,8.8649
425,8.9474,4.6117,0.0342,0.1807,4.9856
426,5.0352,6.3472,0.0227,0.1757,6.6865
427,6.8062,6.6562,0.0380,0.1891,6.9882
428,7.0433,6.3272,0.0222,0.1920,6.6385
429,6.7023,6.7902,0.0269,0.1592,7.1089
430,7.1532,6.7461,0.0259,0.0742,6.9484
431,6.9870,6.6087,0.0413,0.2082,7.0413
432,7.2876,6.7048,0.0298,0.1733,7.0327
433,7.0815,6.4656,0.0271,0.1943,6.7815
434,6.8232,6.8417,0.0277,0.0786,7.1180
435,7.1634,6.2454,0.0254,0.2013,6.5760
436,6.6146,6.7394,0.0243,0.2092,7.0724
437,7.1112,6.4193,0.0250,0.2016,6.7443
438,6.7811,5.9643,0.0231,0.2415,6.3190
439,6.3901,6.8568,0.0232,0.1564,7.1337
440,7.1723,6.6908,0.0255,0.0782,6.8973
441,6.9650,6.9535,0.0311,0.2087,7.3123
442,7.3692,6.1992,0.0242,0.1422,6.4710
443,6.5487,6.4282,0.0246,0.1931,6.7860
444,6.8320,6.5986,0.0505,0.1459,6.9001
445,6.9379,6.8177,0.0371,0.2742,7.3011
446,7.3671,6.1065,0.0247,0.2446,6.4918
447,6.5310,6.5791,0.0271,0.1415,6.8496
448,7.1663,6.2192,0.0270,0.2109,6.5857
449,6.6747,6.4128,0.0234,0.2088,6.7771
450,6.8352,7.3174,0.0357,0.1877,7.6642
451,7.7702,5.7294,0.0304,0.1556,6.0516
452,6.0993,6.6527,0.0418,0.1327,6.9471
453,6.9961,6.5806,0.0317,0.1983,6.9672
454,7.0319,6.4253,0.0250,0.2034,6.7582
455,6.7990,6.5039,0.0263,0.2124,6.8449
456,6.8841,6.5803,0.0227,0.2351,6.9358
457,6.9743,6.9358,0.0326,0.1598,7.2371
458,7.2785,6.9437,0.0302,0.1674,7.2746
459,7.3879,6.3997,0.0349,0.0886,6.7342
460,6.7968,6.1799,0.0347,0.2480,6.5886
461,6.6877,6.5983,0.0289,0.0817,6.8228
462,6.8739,6.8738,0.0270,0.0808,7.0866
463,7.1266,6.2643,0.0766,0.0985,6.5669
464,6.6185,6.6762,0.0320,0.0798,6.9158
465,6.9539,6.5531,0.0263,0.1341,6.8367
466,6.8778,16.4437,0.0465,0.1234,16.7481
467,16.8759,3.9883,0.0335,0.2135,4.3640
468,4.4641,6.2798,0.0755,0.1321,6.5984
469,6.6362,6.6321,0.0276,0.2063,6.9740
470,7.0182,6.4091,0.0245,0.1739,6.7081
471,6.7506,6.3128,0.0230,0.2518,6.6963
472,6.7529,6.7163,0.0214,0.1886,7.0335
473,7.0841,6.5979,0.0401,0.1580,6.9333
474,7.0351,6.3477,0.0276,0.2070,6.7620
475,6.8098,6.4796,0.0240,0.1987,6.8250
476,6.8673,6.8145,0.0319,0.2399,7.2138
477,7.2590,6.2564,0.0248,0.2054,6.5901
478,6.6354,6.6193,0.0242,0.2064,6.9532
479,6.9943,6.5932,0.0297,0.1992,6.9233
480,6.9690,6.7866,0.0250,0.2197,7.1383
481,7.1816,6.5108,0.0282,0.1574,6.8065
482,6.8594,7.0474,0.0287,0.1669,7.3913
483,7.4361,5.7564,0.0243,0.2366,6.1233
484,6.1629,6.8624,0.0252,0.1549,7.1518
485,7.1923,6.7030,0.0293,0.2518,7.0937
486,7.1357,6.7277,0.0230,0.1727,7.0237
487,7.0606,6.4925,0.0273,0.1330,6.7764
488,6.8212,6.7868,0.0426,0.2214,7.1752
489,7.2378,6.2436,0.0271,0.1543,6.5685
490,6.6125,6.7212,0.0262,0.1282,7.0528
491,7.1024,6.1143,0.0252,0.1018,6.3425
492,6.3817,6.9857,0.0258,0.0831,7.2014
493,7.2742,6.5308,0.0258,0.1741,6.9120
494,6.9558,7.1897,0.0343,0.1005,7.4478
495,7.5842,5.8767,0.0608,0.1393,6.2052
496,6.2480,7.0476,0.0347,0.1888,7.4126
497,7.5039,6.2439,0.0245,0.0918,6.4848
498,6.5546,6.6603,0.0315,0.1919,7.0108
499,7.0642,6.8733,0.0339,0.2392,7.2786
500,7.3441,5.9474,0.0292,0.0699,6.2160
501,6.2540,6.8986,0.0272,0.1487,7.1985
502,7.2500,6.4470,0.0401,0.2480,6.8778
503,6.9614,6.3738,0.0293,0.3492,6.8706
504,6.9355,6.2626,0.0264,0.1221,6.5213
505,6.5767,6.7314,0.0578,0.0789,6.9847
506,7.0267,6.5727,0.0467,0.1220,6.8629
507,6.9155,6.4239,0.0325,0.1656,6.7542
508,6.8463,6.6806,0.0322,0.0929,6.9239
509,6.9684,7.7625,0.0844,0.3107,8.3214
510,8.4052,5.0133,0.0303,0.1985,5.3603
511,5.4149,6.5946,0.0261,0.2563,6.9830
512,7.0349,6.3364,0.0258,0.2215,6.6893
513,6.7725,6.7408,0.0244,0.3354,7.2148
514,7.2669,6.3862,0.0285,0.2212,6.7425
515,6.7965,6.5366,0.0288,0.1829,6.8614
